Sensor,Pressao,Wavelet,Status_IA,Target,Status_Sistema
ESP_04,6.202315,-0.8502,,0,NORMAL
ESP_01,6.047925,-0.741,,0,NORMAL
ESP_04,6.194539,-0.8447,,0,NORMAL
ESP_01,6.041234,-0.7363,,0,NORMAL
ESP_04,6.185842,-0.8385,,0,NORMAL
ESP_01,6.033461,-0.7308,,0,NORMAL
ESP_04,6.179805,-0.8342,,0,NORMAL
ESP_01,6.026279,-0.7257,,0,NORMAL
ESP_04,6.220426,-0.863,,0,NORMAL
ESP_01,6.022342,-0.7229,,0,NORMAL
ESP_04,6.211627,-0.8567,,0,NORMAL
ESP_01,6.056387,-0.747,,0,NORMAL
ESP_04,6.203236,-0.8508,,0,NORMAL
ESP_01,6.04881,-0.7416,,0,NORMAL
ESP_04,6.195563,-0.8454,,0,NORMAL
ESP_01,6.041234,-0.7363,,0,NORMAL
ESP_04,6.187275,-0.8395,,0,NORMAL
ESP_01,6.034642,-0.7316,,0,NORMAL
ESP_04,6.179703,-0.8342,,0,NORMAL
ESP_01,6.025589,-0.7252,,0,NORMAL
ESP_04,6.184614,-0.8376,,0,NORMAL
ESP_01,6.021949,-0.7226,,0,NORMAL
ESP_04,6.213059,-0.8578,,0,NORMAL
ESP_01,6.054616,-0.7457,,0,NORMAL
ESP_04,6.204157,-0.8515,,0,NORMAL
ESP_01,6.0495,-0.7421,,0,NORMAL
ESP_04,6.182977,-0.8365,,0,NORMAL
ESP_01,6.043498,-0.7379,,0,NORMAL
ESP_04,6.189013,-0.8408,,0,NORMAL
ESP_01,6.027459,-0.7265,,0,NORMAL
ESP_04,6.180111,-0.8345,,0,NORMAL
ESP_01,6.030411,-0.7286,,0,NORMAL
ESP_04,6.222166,-0.8642,,0,NORMAL
ESP_01,6.021949,-0.7226,,0,NORMAL
ESP_04,6.213775,-0.8583,,0,NORMAL
ESP_01,6.056387,-0.747,,0,NORMAL
ESP_04,6.185126,-0.838,,0,NORMAL
ESP_01,6.048614,-0.7415,,0,NORMAL
ESP_04,6.197813,-0.847,,0,NORMAL
ESP_01,6.022145,-0.7228,,0,NORMAL
ESP_04,6.189322,-0.841,,0,NORMAL
ESP_01,6.037692,-0.7338,,0,NORMAL
ESP_04,6.179908,-0.8343,,0,NORMAL
ESP_01,6.029722,-0.7281,,0,NORMAL
ESP_04,6.224007,-0.8655,,0,NORMAL
ESP_01,6.021752,-0.7225,,0,NORMAL
ESP_04,6.214901,-0.8591,,0,NORMAL
ESP_01,6.058257,-0.7483,,0,NORMAL
ESP_04,6.20692,-0.8534,,0,NORMAL
ESP_01,6.025491,-0.7251,,0,NORMAL
ESP_04,6.198529,-0.8475,,0,NORMAL
ESP_01,6.044678,-0.7387,,0,NORMAL
ESP_04,6.191061,-0.8422,,0,NORMAL
ESP_01,6.038184,-0.7341,,0,NORMAL
ESP_04,6.182671,-0.8363,,0,NORMAL
ESP_01,6.030805,-0.7289,,0,NORMAL
ESP_04,6.224417,-0.8658,,0,NORMAL
ESP_01,6.025491,-0.7251,,0,NORMAL
ESP_04,6.215821,-0.8597,,0,NORMAL
ESP_01,6.025491,-0.7251,,0,NORMAL
ESP_04,6.208455,-0.8545,,0,NORMAL
ESP_01,6.051074,-0.7432,,0,NORMAL
ESP_04,6.200166,-0.8486,,0,NORMAL
ESP_01,6.045072,-0.739,,0,NORMAL
ESP_04,6.191879,-0.8428,,0,NORMAL
ESP_01,6.038381,-0.7342,,0,NORMAL
ESP_04,6.184307,-0.8374,,0,NORMAL
ESP_01,6.032084,-0.7298,,0,NORMAL
ESP_04,6.185023,-0.8379,,0,NORMAL
ESP_01,6.025,-0.7248,,0,NORMAL
ESP_04,6.184205,-0.8374,,0,NORMAL
ESP_01,6.060029,-0.7496,,0,NORMAL
ESP_04,6.209477,-0.8552,,0,NORMAL
ESP_01,6.05255,-0.7443,,0,NORMAL
ESP_04,6.200883,-0.8492,,0,NORMAL
ESP_01,6.047827,-0.7409,,0,NORMAL
ESP_04,6.179703,-0.8342,,0,NORMAL
ESP_01,6.03966,-0.7352,,0,NORMAL
ESP_04,6.185535,-0.8383,,0,NORMAL
ESP_01,6.034347,-0.7314,,0,NORMAL
ESP_04,6.180214,-0.8345,,0,NORMAL
ESP_01,6.025688,-0.7253,,0,NORMAL
ESP_04,6.219709,-0.8625,,0,NORMAL
ESP_01,6.022048,-0.7227,,0,NORMAL
ESP_04,6.210296,-0.8558,,0,NORMAL
ESP_01,6.05373,-0.7451,,0,NORMAL
ESP_04,6.202213,-0.8501,,0,NORMAL
ESP_01,6.047531,-0.7407,,0,NORMAL
ESP_04,6.194743,-0.8448,,0,NORMAL
ESP_01,6.025294,-0.725,,0,NORMAL
ESP_04,6.186865,-0.8392,,0,NORMAL
ESP_01,6.032575,-0.7301,,0,NORMAL
ESP_04,6.179908,-0.8343,,0,NORMAL
ESP_01,6.027754,-0.7267,,0,NORMAL
ESP_04,6.219505,-0.8623,,0,NORMAL
ESP_01,6.021851,-0.7226,,0,NORMAL
ESP_04,6.211729,-0.8568,,0,NORMAL
ESP_01,6.053632,-0.745,,0,NORMAL
ESP_04,6.204055,-0.8514,,0,NORMAL
ESP_01,6.024803,-0.7246,,0,NORMAL
ESP_04,6.196177,-0.8458,,0,NORMAL
ESP_01,6.040742,-0.7359,,0,NORMAL
ESP_04,6.187991,-0.84,,0,NORMAL
ESP_01,6.035134,-0.732,,0,NORMAL
ESP_04,6.180111,-0.8345,,0,NORMAL
ESP_01,6.02864,-0.7274,,0,NORMAL
ESP_04,6.220528,-0.863,,0,NORMAL
ESP_01,6.021654,-0.7224,,0,NORMAL
ESP_04,6.213161,-0.8578,,0,NORMAL
ESP_01,6.025983,-0.7255,,0,NORMAL
ESP_04,6.204771,-0.8519,,0,NORMAL
ESP_01,6.04891,-0.7417,,0,NORMAL
ESP_04,6.180111,-0.8345,,0,NORMAL
ESP_01,6.042317,-0.737,,0,NORMAL
ESP_04,6.188911,-0.8407,,0,NORMAL
ESP_01,6.035233,-0.732,,0,NORMAL
ESP_04,6.180111,-0.8345,,0,NORMAL
ESP_01,6.029329,-0.7278,,0,NORMAL
ESP_04,6.221448,-0.8637,,0,NORMAL
ESP_01,6.021851,-0.7226,,0,NORMAL
ESP_04,6.214185,-0.8586,,0,NORMAL
ESP_01,6.0556,-0.7464,,0,NORMAL
ESP_04,6.206818,-0.8533,,0,NORMAL
ESP_01,6.048319,-0.7413,,0,NORMAL
ESP_04,6.197813,-0.847,,0,NORMAL
ESP_01,6.042612,-0.7372,,0,NORMAL
ESP_04,6.190037,-0.8415,,0,NORMAL
ESP_01,6.036807,-0.7331,,0,NORMAL
ESP_04,6.180111,-0.8345,,0,NORMAL
ESP_01,6.02923,-0.7278,,0,NORMAL
ESP_04,6.2237,-0.8653,,0,NORMAL
ESP_01,6.021949,-0.7226,,0,NORMAL
ESP_04,6.215105,-0.8592,,0,NORMAL
ESP_01,6.057174,-0.7475,,0,NORMAL
ESP_04,6.207329,-0.8537,,0,NORMAL
ESP_01,6.051369,-0.7434,,0,NORMAL
ESP_04,6.199655,-0.8483,,0,NORMAL
ESP_01,6.043891,-0.7381,,0,NORMAL
ESP_04,6.190856,-0.8421,,0,NORMAL
ESP_01,6.037397,-0.7336,,0,NORMAL
ESP_04,6.183181,-0.8366,,0,NORMAL
ESP_01,6.031296,-0.7292,,0,NORMAL
ESP_04,6.224417,-0.8658,,0,NORMAL
ESP_01,6.022244,-0.7228,,0,NORMAL
ESP_04,6.216231,-0.86,,0,NORMAL
ESP_01,6.060323,-0.7498,,0,NORMAL
ESP_04,6.208455,-0.8545,,0,NORMAL
ESP_01,6.052254,-0.7441,,0,NORMAL
ESP_04,6.200678,-0.849,,0,NORMAL
ESP_01,6.021851,-0.7226,,0,NORMAL
ESP_04,6.192391,-0.8431,,0,NORMAL
ESP_01,6.039267,-0.7349,,0,NORMAL
ESP_04,6.184307,-0.8374,,0,NORMAL
ESP_01,6.03169,-0.7295,,0,NORMAL
ESP_04,6.224723,-0.866,,0,NORMAL
ESP_01,6.024409,-0.7244,,0,NORMAL
ESP_04,6.217459,-0.8609,,0,NORMAL
ESP_01,6.057174,-0.7475,,0,NORMAL
ESP_04,6.209171,-0.855,,0,NORMAL
ESP_01,6.051467,-0.7435,,0,NORMAL
ESP_04,6.20119,-0.8494,,0,NORMAL
ESP_01,6.044776,-0.7388,,0,NORMAL
ESP_04,6.192902,-0.8435,,0,NORMAL
ESP_01,6.038085,-0.734,,0,NORMAL
ESP_04,6.18574,-0.8384,,0,NORMAL
ESP_01,6.033264,-0.7306,,0,NORMAL
ESP_04,6.180111,-0.8345,,0,NORMAL
ESP_01,6.025393,-0.7251,,0,NORMAL
ESP_04,6.219198,-0.8621,,0,NORMAL
ESP_01,6.021949,-0.7226,,0,NORMAL
ESP_04,6.209785,-0.8554,,0,NORMAL
ESP_01,6.052254,-0.7441,,0,NORMAL
ESP_04,6.20252,-0.8503,,0,NORMAL
ESP_01,6.046252,-0.7398,,0,NORMAL
ESP_04,6.194539,-0.8447,,0,NORMAL
ESP_01,6.039267,-0.7349,,0,NORMAL
ESP_04,6.186763,-0.8392,,0,NORMAL
ESP_01,6.033363,-0.7307,,0,NORMAL
ESP_04,6.179396,-0.834,,0,NORMAL
ESP_01,6.026475,-0.7258,,0,NORMAL
ESP_04,6.219505,-0.8623,,0,NORMAL
ESP_01,6.022048,-0.7227,,0,NORMAL
ESP_04,6.211319,-0.8565,,0,NORMAL
ESP_01,6.05442,-0.7456,,0,NORMAL
ESP_04,6.204259,-0.8515,,0,NORMAL
ESP_01,6.047433,-0.7406,,0,NORMAL
ESP_04,6.19679,-0.8463,,0,NORMAL
ESP_01,6.039365,-0.7349,,0,NORMAL
ESP_04,6.187888,-0.84,,0,NORMAL
ESP_01,6.035036,-0.7319,,0,NORMAL
ESP_04,6.179703,-0.8342,,0,NORMAL
ESP_01,6.027361,-0.7265,,0,NORMAL
ESP_04,6.220118,-0.8628,,0,NORMAL
ESP_01,6.022342,-0.7229,,0,NORMAL
ESP_04,6.212752,-0.8575,,0,NORMAL
ESP_01,6.054911,-0.7459,,0,NORMAL
ESP_04,6.204669,-0.8518,,0,NORMAL
ESP_01,6.049302,-0.742,,0,NORMAL
ESP_04,6.196483,-0.846,,0,NORMAL
ESP_01,6.042809,-0.7374,,0,NORMAL
ESP_04,6.189322,-0.841,,0,NORMAL
ESP_01,6.035331,-0.7321,,0,NORMAL
ESP_04,6.179805,-0.8342,,0,NORMAL
ESP_01,6.021752,-0.7225,,0,NORMAL
ESP_04,6.222063,-0.8641,,0,NORMAL
ESP_01,6.022342,-0.7229,,0,NORMAL
ESP_04,6.213877,-0.8583,,0,NORMAL
ESP_01,6.055798,-0.7466,,0,NORMAL
ESP_04,6.205794,-0.8526,,0,NORMAL
ESP_01,6.049204,-0.7419,,0,NORMAL
ESP_04,6.19812,-0.8472,,0,NORMAL
ESP_01,6.042514,-0.7372,,0,NORMAL
ESP_04,6.189832,-0.8413,,0,NORMAL
ESP_01,6.035528,-0.7322,,0,NORMAL
ESP_04,6.179601,-0.8341,,0,NORMAL
ESP_01,6.02992,-0.7283,,0,NORMAL
ESP_04,6.222676,-0.8646,,0,NORMAL
ESP_01,6.021752,-0.7225,,0,NORMAL
ESP_04,6.215412,-0.8594,,0,NORMAL
ESP_01,6.057174,-0.7475,,0,NORMAL
ESP_04,6.207329,-0.8537,,0,NORMAL
ESP_01,6.050878,-0.7431,,0,NORMAL
ESP_04,6.199041,-0.8479,,0,NORMAL
ESP_01,6.044383,-0.7385,,0,NORMAL
ESP_04,6.191367,-0.8424,,0,NORMAL
ESP_01,6.0372,-0.7334,,0,NORMAL
ESP_04,6.182875,-0.8364,,0,NORMAL
ESP_01,6.030411,-0.7286,,0,NORMAL
ESP_04,6.224212,-0.8656,,0,NORMAL
ESP_01,6.021851,-0.7226,,0,NORMAL
ESP_04,6.216537,-0.8602,,0,NORMAL
ESP_01,6.057862,-0.748,,0,NORMAL
ESP_04,6.207943,-0.8541,,0,NORMAL
ESP_01,6.053239,-0.7448,,0,NORMAL
ESP_04,6.200883,-0.8492,,0,NORMAL
ESP_01,6.043498,-0.7379,,0,NORMAL
ESP_04,6.192391,-0.8431,,0,NORMAL
ESP_01,6.039168,-0.7348,,0,NORMAL
ESP_04,6.184205,-0.8374,,0,NORMAL
ESP_01,6.030903,-0.729,,0,NORMAL
ESP_04,6.180111,-0.8345,,0,NORMAL
ESP_01,6.024212,-0.7242,,0,NORMAL
ESP_04,6.217561,-0.8609,,0,NORMAL
ESP_01,6.058749,-0.7486,,0,NORMAL
ESP_04,6.20958,-0.8553,,0,NORMAL
ESP_01,6.051271,-0.7434,,0,NORMAL
ESP_04,6.201702,-0.8497,,0,NORMAL
ESP_01,6.02618,-0.7256,,0,NORMAL
ESP_04,6.193925,-0.8442,,0,NORMAL
ESP_01,6.025393,-0.7251,,0,NORMAL
ESP_04,6.18574,-0.8384,,0,NORMAL
ESP_01,6.03169,-0.7295,,0,NORMAL
ESP_04,6.180111,-0.8345,,0,NORMAL
ESP_01,6.025491,-0.7251,,0,NORMAL
ESP_04,6.218379,-0.8615,,0,NORMAL
ESP_01,6.060814,-0.7501,,0,NORMAL
ESP_04,6.21091,-0.8562,,0,NORMAL
ESP_01,6.05442,-0.7456,,0,NORMAL
ESP_04,6.203236,-0.8508,,0,NORMAL
ESP_01,6.026082,-0.7255,,0,NORMAL
ESP_04,6.179499,-0.834,,0,NORMAL
ESP_01,6.021949,-0.7226,,0,NORMAL
ESP_04,6.186558,-0.839,,0,NORMAL
ESP_01,6.03356,-0.7308,,0,NORMAL
ESP_04,6.179805,-0.8342,,0,NORMAL
ESP_01,6.026082,-0.7255,,0,NORMAL
ESP_04,6.219403,-0.8622,,0,NORMAL
ESP_01,6.021949,-0.7226,,0,NORMAL
ESP_04,6.211319,-0.8565,,0,NORMAL
ESP_01,6.021949,-0.7226,,0,NORMAL
ESP_04,6.203543,-0.851,,0,NORMAL
ESP_01,6.023917,-0.724,,0,NORMAL
ESP_04,6.195152,-0.8451,,0,NORMAL
ESP_01,6.040447,-0.7357,,0,NORMAL
ESP_04,6.184511,-0.8376,,0,NORMAL
ESP_01,6.033363,-0.7307,,0,NORMAL
ESP_04,6.179805,-0.8342,,0,NORMAL
ESP_01,6.026672,-0.726,,0,NORMAL
ESP_04,6.221756,-0.8639,,0,NORMAL
ESP_01,6.021654,-0.7224,,0,NORMAL
ESP_04,6.212444,-0.8573,,0,NORMAL
ESP_01,6.026475,-0.7258,,0,NORMAL
ESP_04,6.204771,-0.8519,,0,NORMAL
ESP_01,6.0495,-0.7421,,0,NORMAL
ESP_04,6.197097,-0.8465,,0,NORMAL
ESP_01,6.042711,-0.7373,,0,NORMAL
ESP_04,6.188911,-0.8407,,0,NORMAL
ESP_01,6.034543,-0.7315,,0,NORMAL
ESP_04,6.179805,-0.8342,,0,NORMAL
ESP_01,6.02805,-0.7269,,0,NORMAL
ESP_04,6.221551,-0.8638,,0,NORMAL
ESP_01,6.021949,-0.7226,,0,NORMAL
ESP_04,6.214185,-0.8586,,0,NORMAL
ESP_01,6.055895,-0.7466,,0,NORMAL
ESP_04,6.206306,-0.853,,0,NORMAL
ESP_01,6.048023,-0.7411,,0,NORMAL
ESP_04,6.197915,-0.8471,,0,NORMAL
ESP_01,6.042317,-0.737,,0,NORMAL
ESP_04,6.190242,-0.8416,,0,NORMAL
ESP_01,6.03474,-0.7317,,0,NORMAL
ESP_04,6.179908,-0.8343,,0,NORMAL
ESP_01,6.029034,-0.7276,,0,NORMAL
ESP_04,6.223803,-0.8654,,0,NORMAL
ESP_01,6.021949,-0.7226,,0,NORMAL
ESP_04,6.215412,-0.8594,,0,NORMAL
ESP_01,6.054321,-0.7455,,0,NORMAL
ESP_04,6.207227,-0.8536,,0,NORMAL
ESP_01,6.048712,-0.7416,,0,NORMAL
ESP_04,6.19945,-0.8481,,0,NORMAL
ESP_01,6.043498,-0.7379,,0,NORMAL
ESP_04,6.191367,-0.8424,,0,NORMAL
ESP_01,6.037102,-0.7333,,0,NORMAL
ESP_04,6.183181,-0.8366,,0,NORMAL
ESP_01,6.02923,-0.7278,,0,NORMAL
ESP_04,6.225133,-0.8663,,0,NORMAL
ESP_01,6.021752,-0.7225,,0,NORMAL
ESP_04,6.207431,-0.8538,,0,NORMAL
ESP_01,6.025983,-0.7255,,0,NORMAL
ESP_04,6.208352,-0.8544,,0,NORMAL
ESP_01,6.050483,-0.7428,,0,NORMAL
ESP_04,6.200575,-0.8489,,0,NORMAL
ESP_01,6.043498,-0.7379,,0,NORMAL
ESP_04,6.192391,-0.8431,,0,NORMAL
ESP_01,6.036807,-0.7331,,0,NORMAL
ESP_04,6.184717,-0.8377,,0,NORMAL
ESP_01,6.031493,-0.7294,,0,NORMAL
ESP_04,6.18001,-0.8344,,0,NORMAL
ESP_01,6.023917,-0.724,,0,NORMAL
ESP_04,6.216947,-0.8605,,0,NORMAL
ESP_01,6.057568,-0.7478,,0,NORMAL
ESP_04,6.209886,-0.8555,,0,NORMAL
ESP_01,6.051566,-0.7436,,0,NORMAL
ESP_04,6.201497,-0.8496,,0,NORMAL
ESP_01,6.045072,-0.739,,0,NORMAL
ESP_04,6.193925,-0.8442,,0,NORMAL
ESP_01,6.037495,-0.7336,,0,NORMAL
ESP_04,6.184103,-0.8373,,0,NORMAL
ESP_01,6.031199,-0.7292,,0,NORMAL
ESP_04,6.179805,-0.8342,,0,NORMAL
ESP_01,6.025,-0.7248,,0,NORMAL
ESP_04,6.217459,-0.8609,,0,NORMAL
ESP_01,6.05924,-0.749,,0,NORMAL
ESP_04,6.210705,-0.8561,,0,NORMAL
ESP_01,6.053041,-0.7446,,0,NORMAL
ESP_04,6.202623,-0.8504,,0,NORMAL
ESP_01,6.044973,-0.7389,,0,NORMAL
ESP_04,6.194949,-0.845,,0,NORMAL
ESP_01,6.03966,-0.7352,,0,NORMAL
ESP_04,6.184511,-0.8376,,0,NORMAL
ESP_01,6.064554,-0.7528,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.225951,-0.8669,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.036118,-0.7326,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.21705,-0.8606,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.052451,-0.7442,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.208864,-0.8548,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.043005,-0.7375,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.18001,-0.8344,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.036708,-0.7331,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.225337,-0.8664,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.033165,-0.7306,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.216947,-0.8605,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.052747,-0.7444,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.209375,-0.8552,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.045662,-0.7394,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.200269,-0.8487,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.039168,-0.7348,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.192492,-0.8432,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.030116,-0.7284,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.18441,-0.8375,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.033264,-0.7306,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.180317,-0.8346,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.047334,-0.7406,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.202009,-0.8499,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.038971,-0.7347,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.194334,-0.8445,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.030805,-0.7289,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.185945,-0.8386,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.069474,-0.7562,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.180111,-0.8345,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.060814,-0.7501,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.220118,-0.8628,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.05314,-0.7447,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.211524,-0.8567,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.046351,-0.7399,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.203236,-0.8508,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.039759,-0.7352,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.179908,-0.8343,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.032773,-0.7303,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.187275,-0.8395,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.068589,-0.7556,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.180521,-0.8348,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.060225,-0.7497,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.222166,-0.8642,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.033363,-0.7307,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.213263,-0.8579,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.046252,-0.7398,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.186353,-0.8389,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.03966,-0.7352,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.197507,-0.8468,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.033461,-0.7308,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.189013,-0.8408,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.030903,-0.729,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.180317,-0.8346,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.063963,-0.7523,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.222984,-0.8648,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.056289,-0.7469,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.180111,-0.8345,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.049893,-0.7424,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.207636,-0.8539,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.041923,-0.7368,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.197507,-0.8468,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.034347,-0.7314,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.189322,-0.841,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.030411,-0.7286,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.180111,-0.8345,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.06298,-0.7516,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.222575,-0.8645,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.02992,-0.7283,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.215003,-0.8591,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.049302,-0.742,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.206204,-0.8529,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.041529,-0.7365,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.199348,-0.8481,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.035626,-0.7323,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.190242,-0.8416,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.031002,-0.729,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.179805,-0.8342,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.061799,-0.7508,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.22503,-0.8662,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.057568,-0.7478,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.21705,-0.8606,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.051172,-0.7433,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.208045,-0.8542,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.042809,-0.7374,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.199553,-0.8482,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.037495,-0.7336,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.192595,-0.8433,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.029034,-0.7276,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.183897,-0.8371,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.06603,-0.7538,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.180317,-0.8346,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.057862,-0.748,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.217867,-0.8612,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.052156,-0.744,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.179601,-0.8341,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.044187,-0.7384,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.201395,-0.8495,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.036314,-0.7328,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.195051,-0.845,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.030805,-0.7289,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.185432,-0.8382,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.066719,-0.7543,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.180624,-0.8348,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.02982,-0.7282,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.220017,-0.8627,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.053041,-0.7446,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.212752,-0.8575,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.044088,-0.7383,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.204669,-0.8518,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_01,6.040447,-0.7357,ALERTA: Instabilidade de Fluxo,0,NORMAL
ESP_04,6.195152,-0.8451,ALERTA: Instabilidade de Fluxo,0,NORMAL
